time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.08326140228989476,0.15729887561153924,11.23171402268139,0.022355165793835674,0.021335161732678465,0.0,-0.21426391893477087,0.3192016939020219,2.176516513052637,-0.029660071204347195,-0.009553409291819947,0.0,446.67695990396913,447.46643296569295,447.05078360772063,448.27468048311675
1.2600000000000007,-0.0966107922962283,0.17695333035956784,11.367468525770013,0.021334548711632983,0.02282219833159349,0.0,-0.23086014119728224,0.3358131168554364,2.3482938261875685,-0.021241520201537602,0.005015870602849035,0.0,463.08962501536803,464.234250737071,463.4439448892836,464.10500627702527
1.3200000000000007,-0.11098344251499562,0.19754708924545877,11.51189542585834,0.02047484934753996,0.03253052158531755,0.0,-0.24920283160455864,0.3505418591001815,2.465661543332152,-0.015285105333361342,0.037436132836108485,0.0,446.23647230621816,448.875075882813,447.84797349754894,448.3322193508565
1.3800000000000008,-0.12666684518676374,0.21903306890429883,11.6639063663295,0.023148261687463645,0.037864567742552424,0.0,-0.27416139799430395,0.3659602538623966,2.601036899510343,-0.03727707533216292,0.01694905853229863,0.0,454.5816482068329,452.93735915124597,455.0899829591503,453.32624934139665
1.4400000000000008,-0.14395369273656922,0.24152827071115998,11.824242378848046,0.031976800389127646,0.03896675056608778,0.0,-0.30217953249689466,0.3847894847395239,2.7431268734372374,-0.0020181660021200733,0.01233306175169956,0.0,456.815965128853,456.4476357993952,455.4453777964456,458.2564818159004
1.5000000000000009,-0.16287305250401446,0.2652419525502543,11.990733083757894,0.033343096419782725,0.04516052791365244,0.0,-0.3290838616332462,0.4057787703584859,2.8063714404646203,0.010195545324043483,-0.0144773517395561,0.0,434.45501217639907,432.2012259183155,431.75960190032106,432.78878971631127
1.560000000000001,-0.1837698250588847,0.2904415131020833,12.166885101521233,0.03499178505042888,0.04537887151341469,0.0,-0.3674617461786717,0.4344045137200177,3.0646873127584033,-0.0022238038510071483,-0.004193528672634525,0.0,492.2834937623081,493.043981309863,491.963478495231,491.042963413152
1.620000000000001,-0.20676588283989583,0.3172864587906202,12.353934761464398,0.05013001921362914,0.045389893359033096,0.0,-0.3990585366052489,0.4619311957410235,3.169934002650967,0.039401874077918925,0.0003472493437856332,0.0,447.38188715490713,447.7515131530332,446.7895588033793,450.17057221669205
1.680000000000001,-0.23169693473598277,0.34611494304817086,12.548025668562406,0.05843204918781275,0.04671504717149588,0.0,-0.4320902898111678,0.49991016149916884,3.2993238591307423,0.011481135889114997,0.011715436048404273,0.0,456.48466039677817,457.39087371304504,456.7202070263056,454.4881515781808
1.740000000000001,-0.25867031403675167,0.3774130622283313,12.750567454299876,0.05982190394087006,0.047448120230887625,0.0,-0.4670877234179857,0.5434931473845371,3.4515910861230528,0.001031380316615255,0.008266521219242134,0.0,464.06847729531916,463.79754205470846,464.69285693718166,463.87285666439624
1.8000000000000012,-0.28759891411250676,0.41114590893668235,12.958835253952902,0.059879137690098005,0.048667618108444444,0.0,-0.497301572575425,0.5809276118699435,3.490532206529198,0.0007705699628586238,0.01646123783502312,0.0,429.418266369338,430.112767862522,429.4757074417202,429.4535635746817
1.8600000000000012,-0.31879434905878506,0.44765326145207085,13.178215356414766,0.06024072126043212,0.04974839166131062,0.0,-0.5426508117387794,0.6359736150854333,3.8210562237902477,-0.006696875765924549,0.011709881567051359,0.0,516.3543223264401,516.0188803620986,516.5505568528177,516.0237136512309
1.9200000000000013,-0.35254847239028986,0.4872261665637518,13.41341407762752,0.05989393583930891,0.05248887999013263,0.0,-0.5827930545721383,0.6830318862401046,4.018190267098103,-0.005060792153757739,-0.005174067237847344,0.0,481.00207055830026,479.7215790019078,481.292554299112,481.4164775196945
1.9800000000000013,-0.38890351163225273,0.5296562451925476,13.66111010326042,0.06033331283888099,0.07500101164599027,0.0,-0.6317452372920082,0.7312800055462679,4.237332784666432,0.0032578210990014504,-0.05872058655800667,0.0,490.41889971754347,486.4249299726942,488.75413289536357,489.37380538979846
2.0400000000000014,-0.428576889866569,0.5748913099954094,13.92009073132253,0.06350712973442452,0.09469060776077232,0.0,-0.6927658029216676,0.7768735972163138,4.394507187941325,-0.016885245949475436,-0.007128947759283542,0.0,470.9871122050656,474.95983557278174,473.1575492349284,471.60417247426193
2.1000000000000014,-0.47161590350745153,0.6224945967649025,14.18148364017452,0.07199803464207832,0.09652631479819629,0.0,-0.7420502408094704,0.8105379903384685,4.318780852714763,0.015707114137546496,-0.02485329632058242,0.0,399.95619751549236,398.33849417025715,397.84721060359266,400.8206759874087
2.1600000000000015,-0.518528733558359,0.6729015160312705,14.447595125939666,0.07352142026332853,0.09503338772978331,0.0,-0.8214458768553764,0.8698147289565316,4.550656557475025,0.006071759597450032,-0.024943115232829383,0.0,495.08910140925445,495.08246527148145,496.56718248899466,495.859669833692
2.2200000000000015,-0.5694270772386635,0.7263258917547192,14.719821695918613,0.07539040662993646,0.09352484978338893,0.0,-0.8750578385891735,0.9111644428099158,4.523635257668193,-0.008618982515561936,-0.02622156865975541,0.0,417.69227318388914,417.58059265002663,418.49184372821406,417.2109650186863
